id,name,location,locations,hot,department,business_unit,t_update,t_create,ats_job_id,display_job_id,type,id_locale,job_description,locale,stars,medallionProgram,location_flexibility,work_location_option,canonicalPositionUrl,isPrivate
790302088808,Senior Ad Ops Demand Management Specialist - Germany,"Berlin,Germany","['Berlin,Germany']",0,Advertising,Streaming,1743638400,1743638400,JR32754,JR32754,ATS,JR32754-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790302088808,False
790302538800,Photo & AV Studio Manager - DACH,"Berlin,Germany","['Berlin,Germany']",0,Marketing,Streaming,1745280000,1745280000,JR33122,JR33122,ATS,JR33122-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790302538800,False
790304637934,"Senior Manager, Photo & AV Studio - DACH","Berlin,Germany","['Berlin,Germany']",0,Marketing,Streaming,1754524800,1754524800,JR34935,JR34935,ATS,JR34935-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304637934,False
790311775708,"Manager, Social Marketing - DACH","Berlin,Germany","['Berlin,Germany']",0,Marketing,Streaming,1756771200,1756771200,JR35560,JR35560,ATS,JR35560-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311775708,False
790304833478,Creative Strategist - Product Merchandising DACH,"Berlin,Germany","['Berlin,Germany']",0,Product Discovery & Promotion,Streaming,1755648000,1755648000,JR35335,JR35335,ATS,JR35335-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304833478,False
790303495747,"Senior Game Producer, Strategic Initiatives","Los Angeles,California,United States of America","['Los Angeles,California,United States of America']",0,Netflix Games Studio,Streaming,1752364800,1748995200,JR33870,JR33870,ATS,JR33870-en-US,,en-US,0,,,remote_global,https://explore.jobs.netflix.net/careers/job/790303495747,False
790303033342,"Director, Marketing - SEA,TW & HK","Singapore,Singapore","['Singapore,Singapore', 'Bangkok,Thailand']",0,Marketing,Streaming,1746403200,1746403200,JR33348,JR33348,ATS,JR33348-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303033342,False
790304770383,Senior Content Executive - Thailand,"Bangkok,Thailand","['Bangkok,Thailand']",0,Content Development & Acquisition,Streaming,1755216000,1755216000,JR35093,JR35093,ATS,JR35093-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304770383,False
790311982629,Creative Manager - Thailand,"Bangkok,Thailand","['Bangkok,Thailand']",0,Content Development & Acquisition,Streaming,1757894400,1757894400,JR36036,JR36036,ATS,JR36036-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311982629,False
790304899303,"Associate, Production Finance","Bangkok,Thailand","['Bangkok,Thailand']",0,Core Finance & Controllership,Streaming,1756080000,1756080000,JR35430,JR35430,ATS,JR35430-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304899303,False
790303495747,"Senior Game Producer, Strategic Initiatives","Los Angeles,California,United States of America","['Los Angeles,California,United States of America']",0,Netflix Games Studio,Streaming,1752364800,1748995200,JR33870,JR33870,ATS,JR33870-en-US,,en-US,0,,,remote_global,https://explore.jobs.netflix.net/careers/job/790303495747,False
790311909686,Senior UX Designer - Games,"Helsinki,Finland","['Helsinki,Finland']",0,Next Games,Streaming,1757548800,1757548800,JR35985,JR35985,ATS,JR35985-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311909686,False
790304738369,Senior Software Architect - Games Platform,"Helsinki,Finland","['Helsinki,Finland']",0,Next Games,Streaming,1755043200,1755043200,JR35036,JR35036,ATS,JR35036-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304738369,False
790311764747,Studio Art Director - Next games,"Helsinki,Finland","['Helsinki,Finland']",0,Next Games,Streaming,1756684800,1756684800,JR35546,JR35546,ATS,JR35546-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311764747,False
790303583528,Executive Producer - Games,"Helsinki,Finland","['Helsinki,Finland']",0,Next Games,Streaming,1749600000,1749600000,JR33999,JR33999,ATS,JR33999-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303583528,False
790303852031,Senior 2D/3D Game Artist - Games,"Helsinki,Finland","['Helsinki,Finland']",0,MoonLoot Games,Streaming,1750809600,1750809600,JR34227,JR34227,ATS,JR34227-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303852031,False
790311995571,Senior Frontend Engineer - Games,"Helsinki,Finland","['Helsinki,Finland']",0,Next Games,Streaming,1757980800,1757980800,JR36047,JR36047,ATS,JR36047-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311995571,False
790311806355,Live Operations Coordinator - Games,"Helsinki,Finland","['Helsinki,Finland']",0,Next Games,Streaming,1757030400,1757030400,JR35631,JR35631,ATS,JR35631-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311806355,False
790311806432,Creative Director - Games,"Helsinki,Finland","['Helsinki,Finland']",0,Next Games,Streaming,1757030400,1757030400,JR35633,JR35633,ATS,JR35633-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311806432,False
790304802594,Senior Product Manager - Games,"Helsinki,Finland","['Helsinki,Finland']",0,Next Games,Streaming,1758872100,1755475200,JR35312,JR35312,ATS,JR35312-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304802594,False
790303495747,"Senior Game Producer, Strategic Initiatives","Los Angeles,California,United States of America","['Los Angeles,California,United States of America']",0,Netflix Games Studio,Streaming,1752364800,1748995200,JR33870,JR33870,ATS,JR33870-en-US,,en-US,0,,,remote_global,https://explore.jobs.netflix.net/careers/job/790303495747,False
790312016878,Comms. Specialist - CEE,"Warsaw,Poland","['Warsaw,Poland']",0,Marketing,Streaming,1758067200,1758067200,JR36071,JR36071,ATS,JR36071-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790312016878,False
790311998431,Data Engineer L4/L5 - System Insights & Productivity Metrics,"Warsaw,Poland","['Warsaw,Poland']",0,Data & Insights,Streaming,1757980800,1757980800,JR36049,JR36049,ATS,JR36049-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311998431,False
790311893636,"Counsel, Business & Legal Affairs - CEE","Warsaw,Poland","['Warsaw,Poland']",0,Legal,Streaming,1757462400,1757462400,JR35957,JR35957,ATS,JR35957-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311893636,False
790311776656,Full-Stack Engineer (L4/L5) - Customer Success Platform,"Warsaw,Poland","['Warsaw,Poland']",0,Engineering,Streaming,1756771200,1756771200,JR35561,JR35561,ATS,JR35561-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311776656,False
790311765192,Engineering Manager — Commerce Experiences Testing Infrastructure,"Warsaw,Poland","['Warsaw,Poland']",0,Engineering,Streaming,1756684800,1756684800,JR35547,JR35547,ATS,JR35547-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311765192,False
790311765193,Senior Software Engineer — Commerce Experiences Testing Infrastructure,"Warsaw,Poland","['Warsaw,Poland']",0,Engineering,Streaming,1756684800,1756684800,JR35548,JR35548,ATS,JR35548-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311765193,False
790304902589,Software Engineer 4 - Data Platform Poland,"Warsaw,Poland","['Warsaw,Poland']",0,Engineering,Streaming,1756080000,1756080000,JR35443,JR35443,ATS,JR35443-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304902589,False
790304899626,Engineering Manager - Engineering Operations Tooling,"Warsaw,Poland","['Warsaw,Poland']",0,Engineering,Streaming,1756080000,1756080000,JR35433,JR35433,ATS,JR35433-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304899626,False
790304899385,"Manager, Enterprise Security Operations  - EMEA","Warsaw,Poland","['Warsaw,Poland']",0,Enterprise Operations,Streaming,1756080000,1756080000,JR35431,JR35431,ATS,JR35431-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304899385,False
790304612053,Application Security Engineer L4/L5,Poland - Remote,['Poland - Remote'],0,Engineering,Streaming,1754438400,1754438400,JR34906,JR34906,ATS,JR34906-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304612053,False
790303044731,"Manager, Account Management","Mexico City,Mexico","['Mexico City,Mexico']",0,Advertising,Streaming,1746403200,1746403200,JR33366,JR33366,ATS,JR33366-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303044731,False
790303359733,"Lead, Ads Measurement Mexico","Mexico City,Mexico","['Mexico City,Mexico']",0,Data & Insights,Streaming,1748304000,1748304000,JR33735,JR33735,ATS,JR33735-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303359733,False
790303413472,AV Events Engineer - Production Manager,"Mexico City,Mexico","['Mexico City,Mexico']",0,Engineering Operations,Streaming,1748563200,1748563200,JR33788,JR33788,ATS,JR33788-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303413472,False
790311904676,"Manager, Revenue Analytics","Mexico City,Mexico","['Mexico City,Mexico']",0,Strategy & Analysis,Streaming,1757548800,1757548800,JR35969,JR35969,ATS,JR35969-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311904676,False
790312023669,Programmatic Sales Lead (Seller) - México,"Mexico City,Mexico","['Mexico City,Mexico']",0,Advertising,Streaming,1758067200,1758067200,JR36082,JR36082,ATS,JR36082-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790312023669,False
790312023726,Ads Sales Operations Manager,"Mexico City,Mexico","['Mexico City,Mexico']",0,Advertising,Streaming,1758067200,1758067200,JR36083,JR36083,ATS,JR36083-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790312023726,False
790304915424,"Sr. Manager, Ads Ops, Demand Management, LATAM","Sao Paulo,Brazil","['Ciudad de México,Mexico', 'Sao Paulo,Brazil']",0,Advertising,Streaming,1756166400,1756166400,JR35451,JR35451,ATS,JR35451-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304915424,False
790304259017,"Manager, Talent Coordinators LATAM","Mexico City,Mexico","['Mexico City,Mexico']",0,Talent,Streaming,1752537600,1752537600,JR34564,JR34564,ATS,JR34564-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304259017,False
790304278057,Team Lead - Talent Coordinators - LATAM,"Mexico City,Mexico","['Mexico City,Mexico']",0,Talent,Streaming,1752710400,1752710400,JR34600,JR34600,ATS,JR34600-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304278057,False
790303765784,Dubbing - Production Manager - LATAM Spanish,"Mexico City,Mexico","['Mexico City,Mexico']",0,Content Production,Streaming,1750377600,1750377600,JR34173,JR34173,ATS,JR34173-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303765784,False
790311794572,"Data Analyst, Talent Service Delivery & Operations (FTC)","Amsterdam,Netherlands","['Amsterdam,Netherlands']",0,Talent,Streaming,1756944000,1756944000,JR35608,JR35608,ATS,JR35608-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311794572,False
790311846068,"Analyst, Indirect Tax - EMEA","Amsterdam,Netherlands","['Amsterdam,Netherlands']",0,Core Finance & Controllership,Streaming,1757289600,1757289600,JR35669,JR35669,ATS,JR35669-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311846068,False
790311914539,Partner Integration Manager - Media Operations,"Amsterdam,Netherlands","['Amsterdam,Netherlands']",0,Program Management,Streaming,1757548800,1757548800,JR35995,JR35995,ATS,JR35995-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311914539,False
790312029417,"Executive Assistant, Global Affairs EMEA","Amsterdam,Netherlands","['Amsterdam,Netherlands']",0,Administration,Streaming,1758153600,1758153600,JR36097,JR36097,ATS,JR36097-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790312029417,False
790304834084,"Program Manager, CS Learning and Development, EMEA","Amsterdam,Netherlands","['Amsterdam,Netherlands']",0,Talent,Streaming,1755561600,1755561600,JR35336,JR35336,ATS,JR35336-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304834084,False
790304845660,Senior Analytics Engineer (L5) - Promotional Media,"Amsterdam,Netherlands","['Amsterdam,Netherlands']",0,Data & Insights,Streaming,1755820800,1755820800,JR35360,JR35360,ATS,JR35360-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304845660,False
790304503652,"Senior HR Business Partner, EMEA","Amsterdam,Netherlands","['Amsterdam,Netherlands']",0,Talent,Streaming,1753747200,1753747200,JR34779,JR34779,ATS,JR34779-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304503652,False
790304542783,"Finance & Strategy Associate, EMEA Content","Amsterdam,Netherlands","['Amsterdam,Netherlands']",0,Strategy & Analysis,Streaming,1754006400,1754006400,JR34839,JR34839,ATS,JR34839-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304542783,False
790311893635,"Counsel, Marketing  Legal  (BENELUX), 12 Month Fixed Term Parental Leave Cover","Amsterdam,Netherlands","['Amsterdam,Netherlands']",0,Legal,Streaming,1757462400,1757462400,JR35956,JR35956,ATS,JR35956-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311893635,False
790312087457,"Business Partner, Finance Procurement Operations - Product & Tech","Amsterdam,Netherlands","['Amsterdam,Netherlands']",0,Core Finance & Controllership,Streaming,1758499200,1758499200,JR36144,JR36144,ATS,JR36144-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790312087457,False
790304269505,Senior iOS Software Engineer (L5) DVX Mobile Core,USA - Remote,['USA - Remote'],1,Engineering,Streaming,1753401600,1753401600,JR34586,JR34586,ATS,JR34586-en-US,,en-US,0,,,remote_local,https://explore.jobs.netflix.net/careers/job/790304269505,False
790301239537,Talent Coordinator - Netflix Animation Studios,"Burbank,California,United States of America","['Burbank,California,United States of America']",0,Feature Animation,Animation,1742515200,1742515200,JR31873,JR31873,ATS,JR31873-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301239537,False
790298012086,"Expression of Interest - Feature Animation, Art Department","Burbank,California,United States of America","['Burbank,California,United States of America']",0,Feature Animation,Animation,1721433600,1721433600,JR28705,JR28705,ATS,JR28705-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790298012086,False
790298013499,"Expression of Interest - Feature Animation, Post & Editorial","Burbank,California,United States of America","['Burbank,California,United States of America']",0,Feature Animation,Animation,1721433600,1721433600,JR28706,JR28706,ATS,JR28706-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790298013499,False
790298014117,"Expression of Interest - Feature Animation, Story Department","Burbank,California,United States of America","['Burbank,California,United States of America']",0,Feature Animation,Animation,1721433600,1721433600,JR28709,JR28709,ATS,JR28709-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790298014117,False
790312009600,"Business & Legal Affairs Attorney, Netflix Animation Studios","Burbank,California,United States of America","['Burbank,California,United States of America']",0,Feature Animation,Animation,1757980800,1757980800,JR36069,JR36069,ATS,JR36069-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790312009600,False
790302977151,"Manager, Partner Solutions","Los Angeles,California,United States of America","['Los Angeles,California,United States of America']",0,Content Production Operations,Streaming,1746057600,1746057600,JR33303,JR33303,ATS,JR33303-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790302977151,False
790303000810,Ads Policy Strategist,"New York,New York,United States of America","['New York,New York,United States of America', 'Los Angeles,California,United States of America']",0,Legal,Streaming,1746144000,1746144000,JR33320,JR33320,ATS,JR33320-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303000810,False
790303042151,"Program Manager, Talent Analytics","Los Gatos,California,United States of America","['Los Gatos,California,United States of America', 'Los Angeles,California,United States of America']",0,Data & Insights,Streaming,1746403200,1746403200,JR33356,JR33356,ATS,JR33356-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303042151,False
790303277601,"Manager, Business Development - VFXS (Visual Effects Services)","Los Angeles,California,United States of America","['Los Angeles,California,United States of America']",0,Content Production Operations,Streaming,1747612800,1747612800,JR33618,JR33618,ATS,JR33618-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303277601,False
790303513827,Live Metadata + Ratings Analyst (APAC),"Tokyo,Japan","['Seoul,Korea', 'Tokyo,Japan', 'Singapore,Singapore']",0,Global Affairs,Streaming,1749168000,1749168000,JR33912,JR33912,ATS,JR33912-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303513827,False
790301945448,"Senior Ads Ops, Demand Management Specialist","Seoul,Korea, Republic of","['Seoul,Korea, Republic of']",0,Advertising,Streaming,1742947200,1742947200,JR32593,JR32593,ATS,JR32593-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301945448,False
790302011601,Senior Ad Sales Partner - Korea,"Seoul,Korea, Republic of","['Seoul,Korea, Republic of']",0,Advertising,Streaming,1743379200,1743379200,JR32676,JR32676,ATS,JR32676-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790302011601,False
790304664898,"Director, Publicity - Korea","Seoul,Korea, Republic of","['Seoul,Korea, Republic of']",0,Marketing,Streaming,1754697600,1754697600,JR34969,JR34969,ATS,JR34969-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304664898,False
790304679549,"Counsel, Business & Legal Affairs - Korea","Seoul,Korea, Republic of","['Seoul,Korea, Republic of']",0,Legal,Streaming,1754870400,1754870400,JR34984,JR34984,ATS,JR34984-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304679549,False
790311976458,"Manager, Inclusion Strategy - Korea","Seoul,Korea, Republic of","['Seoul,Korea, Republic of']",0,Talent,Streaming,1757894400,1757894400,JR36031,JR36031,ATS,JR36031-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311976458,False
790304931720,"Manager, Brand & Slate Marketing - Korea","Seoul,Korea, Republic of","['Seoul,Korea, Republic of']",0,Marketing,Streaming,1756339200,1756339200,JR35500,JR35500,ATS,JR35500-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304931720,False
790303565458,"Associate, Ads Revenue & Yield Analytics - APAC","Seoul,Korea, Republic of","['Seoul,Korea, Republic of']",0,Strategy & Analysis,Streaming,1749513600,1749513600,JR33970,JR33970,ATS,JR33970-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303565458,False
790303750072,"Creative Assistant, Content (Film Pod) - Korea","Seoul,Korea, Republic of","['Seoul,Korea, Republic of']",0,Content Development & Acquisition,Streaming,1750377600,1750377600,JR34156,JR34156,ATS,JR34156-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303750072,False
790303750196,"Associate, Content Programming Strategy & Operations - Korea","Seoul,Korea, Republic of","['Seoul,Korea, Republic of']",0,Strategy & Analysis,Streaming,1750377600,1750377600,JR34158,JR34158,ATS,JR34158-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303750196,False
790303133868,"Operations Specialist, Launch Operations","Manila,Philippines","['Manila,Philippines']",0,Program Management,Streaming,1746748800,1746748800,JR33462,JR33462,ATS,JR33462-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303133868,False
790311857482,"Manager, HR Shared Services","Manila,Philippines","['Manila,Philippines']",0,Talent,Streaming,1757376000,1757376000,JR35914,JR35914,ATS,JR35914-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311857482,False
790304691503,"Technology Experience Specialist, Corporate","Manila,Philippines","['Manila,Philippines']",0,Engineering Operations,Streaming,1754956800,1754956800,JR35010,JR35010,ATS,JR35010-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304691503,False
790304692185,"Technology Experience Specialist, Studio","Manila,Philippines","['Manila,Philippines']",0,Engineering Operations,Streaming,1754956800,1754956800,JR35011,JR35011,ATS,JR35011-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304692185,False
790304693607,Talent Coordinator (APAC or EMEA),"Manila,Philippines","['Manila,Philippines']",0,Talent,Streaming,1754956800,1754956800,JR35012,JR35012,ATS,JR35012-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304693607,False
790304348168,"Financial Analyst, FP&A, Content","Manila,Philippines","['Manila,Philippines']",0,Core Finance & Controllership,Streaming,1753142400,1753142400,JR34663,JR34663,ATS,JR34663-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304348168,False
790303330859,"Operations Specialist, Launch Operations (Korean Speaker)","Manila,Philippines","['Manila,Philippines']",0,Program Management,Streaming,1747958400,1747958400,JR33680,JR33680,ATS,JR33680-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303330859,False
790303750795,"Talent Coordinator, APAC","Manila,Philippines","['Manila,Philippines']",0,Talent,Streaming,1750377600,1750377600,JR34159,JR34159,ATS,JR34159-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303750795,False
790304098700,"Team Lead, Talent Coordination (Interview Scheduling)","Manila,Philippines","['Manila,Philippines']",0,Talent,Streaming,1751932800,1751932800,JR34387,JR34387,ATS,JR34387-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304098700,False
790304544113,​​HR Shared Services Specialist - Korean Bilingual,"Manila,Philippines","['Manila,Philippines']",0,Talent,Streaming,1754006400,1754006400,JR34841,JR34841,ATS,JR34841-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304544113,False
790301134565,Production Coordinator,"Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1738540800,1738540800,JR31661,JR31661,ATS,JR31661-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301134565,False
790301136356,Character FX Artist,"Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1738540800,1738540800,JR31681,JR31681,ATS,JR31681-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301136356,False
790301136971,Crowds Artist,"Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1738540800,1738540800,JR31687,JR31687,ATS,JR31687-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301136971,False
790301206068,Lighting Artist,"Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1739145600,1739145600,JR31817,JR31817,ATS,JR31817-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301206068,False
790302977762,"Technical Trainer, Netflix Animation Studios","Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1747094400,1747094400,JR33310,JR33310,ATS,JR33310-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790302977762,False
790303358249,Modeling Technical Lead,"Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1748304000,1748304000,JR33724,JR33724,ATS,JR33724-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303358249,False
790303497827,Matte Painting Artist,"Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1748995200,1748995200,JR33886,JR33886,ATS,JR33886-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303497827,False
790301319249,Software Engineer - Animation & Rigging,"Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1740009600,1740009600,JR31994,JR31994,ATS,JR31994-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301319249,False
790301319363,Software Engineer - Rendering,"Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1740009600,1740009600,JR31997,JR31997,ATS,JR31997-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301319363,False
790301384045,"Expression of Interest - Feature Animation, Rigging, Vancouver","Vancouver,Canada","['Vancouver,Canada']",0,Feature Animation,Animation,1740528000,1740528000,JR32089,JR32089,ATS,JR32089-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790301384045,False
790298826104,"Manager, Business Affairs","Tokyo,Japan","['Tokyo,Japan']",0,Legal,Streaming,1746057600,1725235200,JR29588,JR29588,ATS,JR29588-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790298826104,False
790302851017,"Director, Production - Japan","Tokyo,Japan","['Tokyo,Japan']",0,Content Production,Streaming,1745884800,1745884800,JR33233,JR33233,ATS,JR33233-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790302851017,False
790298012335,"Consumer Insights Researcher, Japan","Tokyo,Japan","['Tokyo,Japan']",0,Data & Insights,Streaming,1718582400,1718582400,AJRT44522,AJRT44522,ATS,AJRT44522-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790298012335,False
790304769564,"Director, Global Affairs - Japan","Tokyo,Japan","['Tokyo,Japan']",0,Global Affairs,Streaming,1755216000,1755216000,JR35082,JR35082,ATS,JR35082-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304769564,False
790304769629,Live Streaming Program Manager - APAC,"Tokyo,Japan","['Tokyo,Japan']",0,Program Management,Streaming,1755216000,1755216000,JR35087,JR35087,ATS,JR35087-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304769629,False
790305012830,"Coordinator, Legal Workflows, Tools &  Operations - Japan","Tokyo,Japan","['Tokyo,Japan']",0,Program Management,Streaming,1756425600,1756425600,JR35514,JR35514,ATS,JR35514-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790305012830,False
790304347046,"Specialist, Business Affairs (Content Licensing and Strategic Partnership) - Japan","Tokyo,Japan","['Tokyo,Japan']",0,Legal,Streaming,1753142400,1753142400,JR34659,JR34659,ATS,JR34659-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304347046,False
790300303045,Marketing Partnership Manager - Japan,"Tokyo,Japan","['Tokyo,Japan']",0,Marketing,Streaming,1733788800,1733788800,JR30963,JR30963,ATS,JR30963-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790300303045,False
790303513827,Live Metadata + Ratings Analyst (APAC),"Tokyo,Japan","['Tokyo,Japan', 'Seoul,Korea', 'Singapore,Singapore']",0,Global Affairs,Streaming,1749168000,1749168000,JR33912,JR33912,ATS,JR33912-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303513827,False
790303559607,"Coordinator, Production Solutions - APAC","Tokyo,Japan","['Tokyo,Japan']",0,Content Production Operations,Streaming,1749513600,1749513600,JR33965,JR33965,ATS,JR33965-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790303559607,False
790311914543,Senior Ad Ops Solutions Specialist,"London,United Kingdom","['London,United Kingdom']",0,Advertising,Streaming,1757548800,1757548800,JR35986,JR35986,ATS,JR35986-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790311914543,False
790304757713,UK Payroll Specialist (Workday),"London,United Kingdom","['London,United Kingdom']",0,Core Finance & Controllership,Streaming,1755129600,1755129600,JR35065,JR35065,ATS,JR35065-en-US,,en-US,0,,,onsite,https://explore.jobs.netflix.net/careers/job/790304757713,False
